bird_id	D14A1	D14A2	D14A3	D14A4	D14B1	D14B2	D14B3	D14B4	D14C1	D14C2	D14C3	D14C4	D21A1	D21A2	D21A3	D21A4	D21B1	D21B2	D21B3	D21B4	D21C1	D21C2	D21C3	D21C4	D35A1	D35A2	D35A3	D35A4	D35B1	D35B2	D35B3	D35B4	D35C1	D35C2	D35C3	D35C4	D3A2	D3A3	D3A4	D3B1	D3B2	D3B3	D3B4	D3C1	D3C2	D3C3	D3C4
CAG-83 sp004557655	1e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	3e-05	0.0	0.0	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	4e-05	0.0	1e-05	0.0	0.0	2e-05	4e-05	0.0	0.0	2e-05	3e-05	0.0	6e-05	2e-05	0.00024	0.0	0.00056	0.0001	0.00045	4e-05	0.00013	0.00016	0.0006
Pelethomonas sp900549475	0.00023	0.00037	0.00041	0.00062	0.00094	0.00069	0.0004	0.00031	0.00159	0.00071	0.00037	0.00026	0.00044	0.00087	0.00062	0.00044	0.001	0.00092	0.00302	0.00121	0.0005	0.00055	0.00091	0.00124	0.00087	0.00026	0.00108	0.00044	0.00083	0.00057	0.00066	0.00113	0.00091	0.00181	0.00111	0.00048	0.0	9e-05	0.0	0.00037	0.0	0.0	0.0	0.0	0.00018	0.0	0.0
Galloscillospira_A excrementavium	0.00076	0.00011	2e-05	0.0001	8e-05	0.00115	7e-05	6e-05	5e-05	0.00041	0.0007	5e-05	0.00139	0.00034	9e-05	0.00044	0.00162	0.00049	0.00024	0.00028	0.00024	0.00034	0.00036	0.00034	9e-05	0.00017	4e-05	5e-05	0.00018	0.00023	6e-05	8e-05	0.0001	8e-05	7e-05	9e-05	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterenecus faecium	0.0001	0.00017	9e-05	0.00022	0.00023	0.00416	0.00014	0.00042	0.0003	0.00887	0.00017	9e-05	0.00023	0.00182	0.00021	0.00338	0.00562	0.00109	0.00035	0.00127	0.00036	0.00814	0.0003	0.00037	0.0089	0.00601	0.01433	0.01214	0.01369	0.00374	0.04795	0.00652	0.00632	0.004	0.011	0.01085	5e-05	6e-05	5e-05	0.0001	0.00044	0.0	4e-05	2e-05	0.00019	2e-05	0.00053
Enterenecus avicola	2e-05	0.0	4e-05	2e-05	5e-05	7e-05	0.0	0.0004	3e-05	9e-05	2e-05	2e-05	0.0001	6e-05	5e-05	4e-05	5e-05	3e-05	5e-05	0.00026	4e-05	9e-05	3e-05	3e-05	0.00268	7e-05	0.01157	0.00119	0.00014	0.01279	0.00784	0.01275	0.002	0.00738	0.00011	0.00037	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.00076
Faecousia intestinigallinarum	0.00033	0.00013	0.0002	0.00014	0.00035	0.00017	0.00018	0.00021	0.00019	0.0003	0.00039	0.00024	0.00038	0.00023	0.00015	0.00013	0.00024	0.00021	0.00024	0.00033	0.00027	0.00015	0.0003	0.00026	0.0001	9e-05	0.00014	7e-05	9e-05	8e-05	0.00013	9e-05	0.00015	0.0001	0.00011	0.0001	0.00037	8e-05	0.00015	0.0002	0.0	4e-05	0.00034	0.00012	0.00019	9e-05	0.00027
Faecousia sp900554625	0.00019	0.00021	0.00013	0.00013	9e-05	0.0001	0.00011	0.00011	0.00019	0.00023	8e-05	0.0001	0.00015	0.00019	0.00014	0.00013	0.00017	0.00024	0.00023	0.00025	7e-05	0.00023	0.00018	0.00029	0.00032	7e-05	0.00019	0.0004	0.00027	0.00042	0.00024	0.00064	0.00012	0.00012	0.00017	0.00019	2e-05	4e-05	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Galloscillospira_A stercoripullorum	0.0001	0.00011	3e-05	0.00015	0.00028	6e-05	8e-05	0.00011	0.00018	0.00012	0.00012	6e-05	0.00698	0.0001	0.00026	0.00179	9e-05	0.00044	0.00018	8e-05	5e-05	8e-05	7e-05	9e-05	0.00091	0.00405	0.00058	0.0009	0.00222	0.0013	0.00867	0.00269	0.0038	0.00047	0.00044	0.00554	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0
Faecousia excrementipullorum	2e-05	2e-05	0.0	3e-05	3e-05	0.00018	0.0	4e-05	3e-05	4e-05	2e-05	2e-05	0.00778	0.011	0.00096	0.00155	0.00363	0.0127	0.00083	0.00119	9e-05	0.02978	0.00438	4e-05	0.00021	0.00027	0.00248	0.00564	0.00054	0.00064	0.00593	0.00442	0.00024	0.00065	0.01439	0.01001	0.0	4e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0
An92 sp900199495	0.00031	0.00044	0.00038	0.00075	0.00089	0.00054	0.00034	0.00052	0.00083	0.00066	0.00058	0.00049	0.00061	0.00054	0.00056	0.00044	0.0006	0.0006	0.0006	0.00063	0.00074	0.00046	0.00043	0.00053	0.0004	0.00028	0.00047	0.00033	0.00039	0.00037	0.00044	0.00036	0.00038	0.00047	0.00045	0.00034	6e-05	8e-05	0.00019	0.00057	0.0	6e-05	0.00478	0.00019	6e-05	5e-05	0.0
An92 sp016901735	0.00047	0.00129	0.00044	0.00134	0.00054	0.00047	0.00052	0.00054	0.00071	0.00078	0.00053	0.00053	0.00081	0.00066	0.00093	0.00043	0.00049	0.00043	0.00084	0.00046	0.00037	0.00064	0.00048	0.00054	0.00082	0.00044	0.00087	0.00067	0.00044	0.0005	0.00194	0.001	0.00052	0.0008	0.00061	0.00036	0.00033	6e-05	0.00023	0.00059	0.0	0.00026	0.0	0.00017	0.00028	0.00013	0.0
An92 sp018374635	0.00013	0.00061	0.00106	0.00093	0.00128	0.00024	0.00034	0.00051	0.00032	0.00039	0.00029	0.00027	0.00019	0.00014	0.00021	0.0001	0.00017	0.00021	0.00029	0.00016	8e-05	0.0001	0.0001	0.00013	0.00012	5e-05	0.00012	4e-05	9e-05	7e-05	0.0001	8e-05	9e-05	9e-05	0.0001	8e-05	6e-05	4e-05	0.0002	0.00071	0.0	5e-05	0.00013	0.0	0.00117	0.0	0.00052
An92 sp002159175	0.00021	0.00024	0.0002	0.00044	0.00159	0.00027	0.00031	0.00021	0.00069	0.00159	0.00032	0.0002	0.0004	0.00045	0.00037	0.00051	0.00066	0.00048	0.00063	0.00055	0.00038	0.00041	0.00047	0.00053	0.00033	0.0002	0.00058	0.00046	0.00034	0.00025	0.00041	0.00029	0.00033	0.00046	0.00078	0.00073	0.0	0.00012	0.00015	0.0002	0.0	0.0	0.0	4e-05	0.0	7e-05	0.0
An92 sp019118925	5e-05	9e-05	0.00025	7e-05	9e-05	0.00011	0.00014	4e-05	6e-05	9e-05	0.00014	4e-05	0.00047	0.00033	0.0011	0.0002	0.00029	0.00028	0.00081	0.00038	0.00061	0.00065	0.0006	0.00044	0.00045	0.00015	0.00064	4e-05	0.00027	0.00015	0.00053	0.00015	0.00011	0.00018	0.00037	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
An92 sp019115265	2e-05	4e-05	2e-05	4e-05	0.00012	7e-05	2e-05	8e-05	0.00012	6e-05	9e-05	3e-05	6e-05	0.00034	0.00028	5e-05	8e-05	0.00012	0.00049	4e-05	6e-05	0.00078	0.00059	2e-05	0.00073	0.00033	0.00158	0.00016	9e-05	0.0003	0.00051	0.00021	0.00012	0.00037	0.00061	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBA1405 sp002305685	5e-05	4e-05	0.0	3e-05	7e-05	0.00075	4e-05	7e-05	3e-05	4e-05	3e-05	3e-05	3e-05	5e-05	3e-05	3e-05	5e-05	5e-05	3e-05	5e-05	4e-05	7e-05	4e-05	5e-05	0.00165	0.00058	0.00208	0.00047	0.0017	0.00065	0.00121	0.00234	0.00105	0.00166	0.0013	0.00053	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	3e-05	0.0	0.0
Gemmiger excrementigallinarum	0.00116	0.00041	8e-05	7e-05	3e-05	0.00017	5e-05	0.00023	0.00018	8e-05	5e-05	0.00013	0.00015	0.00028	0.00012	7e-05	7e-05	0.00065	0.00022	0.00018	0.00028	8e-05	0.00036	0.00021	0.00053	0.00022	0.00019	0.00044	0.00028	0.00024	0.0003	0.00015	8e-05	8e-05	6e-05	0.00023	0.0	3e-05	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmiger stercoravium	0.00095	0.00043	0.0	0.00013	0.0	8e-05	0.0	0.00029	7e-05	7e-05	0.0	0.00779	0.00047	0.00042	0.0001	0.00281	7e-05	0.00121	0.00059	0.00487	0.00147	0.00013	0.03439	0.01216	0.00029	0.00024	0.00015	7e-05	0.00011	0.00031	0.00017	7e-05	7e-05	0.0002	6e-05	0.00027	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmiger excrementavium	0.00037	0.00011	0.0	0.00015	0.0	0.00021	0.0	0.00011	0.0	5e-05	0.0	0.00011	0.00019	0.00023	5e-05	0.00028	0.00022	0.00031	0.00021	0.00021	0.0001	0.00014	0.00023	0.00011	0.00027	0.00015	0.00011	0.0001	7e-05	0.0001	8e-05	7e-05	0.00017	9e-05	6e-05	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmiger variabilis	0.0003	0.00016	0.00013	0.00021	7e-05	0.00012	3e-05	0.00031	0.00015	3e-05	8e-05	0.00014	0.00015	0.00023	0.00011	0.00015	9e-05	0.00033	0.00013	0.00023	0.0001	8e-05	0.00061	0.00022	0.00018	7e-05	0.00013	6e-05	0.00011	0.00011	9e-05	0.00011	0.00013	9e-05	5e-05	0.00012	0.0	5e-05	0.0	0.00011	0.0	0.0	0.0	0.0	0.0	1e-05	0.0
UBA866 sp904384225	0.00735	0.00035	2e-05	0.00119	0.00074	0.00111	0.0	0.00011	9e-05	4e-05	5e-05	0.00211	0.00105	9e-05	0.00038	0.00152	0.00238	0.00277	0.00074	0.0007	0.00163	0.00056	0.00023	0.00094	0.00156	0.00033	0.00033	8e-05	0.00132	5e-05	8e-05	0.00037	0.00011	0.00025	3e-05	0.00046	0.0	1e-05	0.0001	5e-05	0.0	0.0	7e-05	0.0	0.0	6e-05	0.0
UBA866 sp016901855	0.00047	0.00055	0.00026	0.00039	0.00022	0.00061	0.00024	0.00065	0.00034	0.00045	0.0002	0.00029	0.00049	0.00076	0.0004	0.00041	0.00058	0.0007	0.00043	0.00059	0.00048	0.00056	0.00032	0.00038	0.00037	0.00147	0.00043	0.0004	0.00043	0.00082	0.00056	0.00048	0.00159	0.0009	0.00029	0.0005	0.0001	5e-05	4e-05	0.00012	0.0	0.00021	0.0	2e-05	3e-05	2e-05	0.0
Fournierella massiliensis	0.00047	0.0004	0.00033	0.00055	0.0011	0.00035	0.00117	0.00047	0.00023	0.00072	0.00075	0.0007	0.00077	0.00089	0.00041	0.00048	0.00057	0.00054	0.00053	0.00051	0.00058	0.00133	0.00043	0.00036	0.00066	0.00058	0.00098	0.0005	0.00082	0.00055	0.00173	0.00056	0.00067	0.00077	0.00109	0.00075	0.00049	0.00057	0.00346	0.00021	0.0004	0.00063	0.0	0.00448	0.00014	6e-05	0.0
Fournierella sp002159185	0.00026	0.00027	0.00031	0.00042	0.0009	0.00033	0.00076	0.00016	0.00016	0.00044	0.00017	0.00048	0.00029	0.00049	0.00032	0.00042	0.00028	0.00025	0.00039	0.00036	0.0003	0.00026	0.00031	0.00026	0.00023	0.00014	0.00035	0.00017	0.00017	9e-05	0.00031	0.00019	0.00022	0.00022	0.0002	0.00018	0.00027	0.00035	0.00351	9e-05	0.0	0.00089	0.0	0.00246	0.00017	0.0	0.0
Fournierella sp002160145	0.00018	5e-05	7e-05	0.00019	0.00055	5e-05	0.00063	0.00014	2e-05	0.00025	2e-05	0.00035	8e-05	0.00014	0.0001	5e-05	3e-05	5e-05	0.00014	0.00039	0.00019	0.00028	7e-05	0.00012	0.00026	4e-05	5e-05	3e-05	6e-05	2e-05	0.00021	5e-05	3e-05	8e-05	2e-05	4e-05	0.00031	0.0003	0.07782	7e-05	0.00056	0.00035	0.0	0.00281	0.0	0.0	0.00018
Fournierella merdipullorum	6e-05	0.0001	2e-05	9e-05	0.00012	4e-05	0.00013	6e-05	3e-05	7e-05	5e-05	6e-05	6e-05	0.00018	2e-05	3e-05	4e-05	5e-05	0.00019	5e-05	3e-05	9e-05	3e-05	4e-05	0.00129	0.0001	0.00013	0.0003	0.00134	0.00019	0.00037	0.00083	0.00015	0.00032	0.00018	0.00019	4e-05	6e-05	0.00011	0.0	0.0	6e-05	0.0	0.00043	0.00011	1e-05	0.0
Gemmiger sp014982805	0.00247	0.00115	0.00026	0.00027	0.00021	0.00062	7e-05	0.00051	0.00085	0.00015	0.00014	0.00045	0.00057	0.00143	0.00019	0.00023	0.00034	0.00187	0.00065	0.00035	0.00082	0.00021	0.00032	0.0006	0.0007	0.00044	0.00036	0.00029	0.00022	0.00048	0.00021	0.00051	0.00031	0.00017	0.00023	0.00029	3e-05	3e-05	0.0	0.00026	0.0	0.0	0.0	0.0	4e-05	0.0	0.0
Gemmiger avicola	0.00147	0.00044	8e-05	0.00526	8e-05	0.00053	5e-05	0.00135	0.00051	0.00035	7e-05	0.00199	0.00081	0.00143	0.00121	0.00616	0.00114	0.0016	0.00202	0.00286	0.00047	0.00113	0.00023	0.00016	0.00149	0.00078	0.00054	0.00116	0.00061	0.00045	0.00051	0.00017	0.00022	0.00097	2e-05	0.00197	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paralachnospira_A sangeri	1e-05	0.0	0.0	5e-05	0.0	8e-05	0.0	2e-05	0.0	0.0	0.0	5e-05	0.00034	0.00056	0.00081	0.00041	0.00024	0.00015	0.00023	0.0005	0.00029	0.00066	0.00015	0.00038	0.00083	0.00041	0.00086	0.00052	0.00063	0.00056	0.00041	0.00025	0.00113	0.00042	0.00038	0.00073	0.0	6e-05	0.0	4e-05	0.0	0.0	0.0	0.00011	8e-05	0.0	0.0
Coprocola pullicola	0.00254	0.00198	0.0003	0.00097	0.00015	0.00572	0.00035	0.00228	0.0008	0.00122	0.00019	0.00065	0.00071	0.00036	0.00069	0.01336	0.00761	0.00115	0.00467	0.02369	0.00279	0.00848	0.00457	8e-05	0.00043	0.00037	0.00051	0.00017	0.00027	0.00047	0.00163	0.0015	0.00013	0.00021	0.00048	0.00037	0.0	2e-05	8e-05	0.00026	0.0	0.0	4e-05	2e-05	0.0	6e-05	0.0002
Anaerotignum merdipullorum	0.00079	0.00171	0.0	0.00013	3e-05	0.00036	0.0	4e-05	0.00416	0.00017	0.00028	0.00114	0.00473	0.00038	0.00076	0.00015	0.00268	0.00088	0.00039	9e-05	0.00052	0.00148	0.00252	0.00199	0.00017	4e-05	3e-05	6e-05	3e-05	0.00011	0.00092	0.00076	3e-05	6e-05	8e-05	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05	0.0
Gemmiger formicilis_A	0.0006	0.00032	9e-05	0.00021	8e-05	0.00018	6e-05	0.00023	0.00011	9e-05	5e-05	0.00041	0.00025	0.00033	0.00011	0.00024	0.00017	0.00049	0.00021	0.00026	0.00022	0.00012	0.00104	0.00053	0.00023	0.0002	0.00019	0.00016	0.00017	0.00022	0.0002	0.00018	0.00012	0.00013	7e-05	0.00024	2e-05	3e-05	5e-05	9e-05	0.0	0.0	0.0	6e-05	0.0	0.0	0.0
Anaerotignum lactatifermentans	0.00218	0.00277	0.00725	0.00183	0.00155	0.00904	0.00108	0.00177	0.00471	0.00144	0.00149	0.00168	0.00904	0.01583	0.00346	0.00746	0.00442	0.00298	0.0113	0.01282	0.00279	0.01495	0.00652	0.00485	0.00559	0.02021	0.00733	0.00503	0.00304	0.00223	0.00321	0.0023	0.00138	0.0032	0.00314	0.0029	0.0001	0.00093	0.00028	0.00048	0.0	0.0	0.0	0.0007	0.00038	0.00022	0.0
Neoanaerotignum_A tabaqchaliae	0.00112	0.00056	0.00158	0.00046	0.00135	0.0007	0.00058	0.0011	0.00138	0.00088	0.00071	0.00046	0.00077	0.00057	0.00056	0.00044	0.00094	0.00039	0.00036	0.00024	0.00055	0.00022	0.00059	0.00072	9e-05	0.00021	8e-05	0.0	0.00019	0.00015	9e-05	8e-05	0.0	5e-05	7e-05	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fimicola cottocaccae	8e-05	2e-05	3e-05	0.0	2e-05	4e-05	0.00016	5e-05	5e-05	7e-05	3e-05	2e-05	4e-05	0.00361	0.00015	6e-05	0.00287	2e-05	0.0004	3e-05	0.0	0.00017	7e-05	2e-05	0.01368	0.02241	0.05707	0.01341	0.00681	0.02743	0.02223	0.01148	0.00048	5e-05	4e-05	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	3e-05	3e-05	0.00034
Gemmiger faecigallinarum	0.00549	0.00204	0.0	0.00017	6e-05	0.00098	2e-05	0.00094	0.00066	0.00023	2e-05	0.00165	0.00079	0.0022	0.00017	0.00042	0.00027	0.00419	0.00153	0.0005	0.00172	8e-05	0.00015	0.00128	0.00084	0.00101	0.00034	0.00088	0.00106	0.00087	0.00047	0.00026	0.00017	7e-05	0.00024	0.00031	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmiger avistercoris	0.00168	2e-05	0.0	0.00038	0.0	0.0002	0.0	2e-05	0.00025	4e-05	0.0	8e-05	0.00047	0.00069	0.00029	0.00043	0.00047	0.00017	0.00148	0.00156	0.00138	0.00165	0.0008	0.0004	0.00057	0.00033	0.00043	0.00054	0.00068	0.00033	0.00028	0.00047	0.00027	0.00016	0.00034	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilioclostridium coli	0.00079	0.00078	0.00025	0.00055	0.00081	0.00077	0.00022	0.00024	0.00046	0.00064	0.0004	0.00027	0.0001	0.00014	0.00152	0.00055	0.00019	0.00021	0.00036	0.0001	0.00025	0.00014	0.00017	0.00062	0.00018	0.00011	0.00017	0.00011	5e-05	5e-05	0.00021	0.0001	7e-05	6e-05	9e-05	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Angelakisella massiliensis	0.00048	0.00044	0.00031	0.00059	0.0008	0.00058	0.00034	0.00045	0.00063	0.00041	0.00034	0.00029	0.00054	0.00092	0.00079	0.00297	0.00096	0.00088	0.00197	0.00163	0.00036	0.00158	0.00046	0.00035	0.00101	0.00217	0.00336	0.00226	0.00051	0.00036	0.00175	0.00057	0.00334	0.00088	0.00276	0.00133	2e-05	5e-05	3e-05	0.00081	0.0	6e-05	0.0	3e-05	0.00032	2e-05	0.0
Faecalibacterium sp002160895	0.00012	0.00035	0.00015	0.00025	0.00034	0.00023	0.00014	0.00018	0.00054	0.00034	0.00021	0.0001	0.00023	0.00025	0.00044	0.0002	0.00028	0.00044	0.00019	0.00034	0.00026	0.00024	0.0002	0.00023	0.00054	0.00021	0.00039	0.00139	0.00087	0.00044	0.00093	0.00113	0.00033	0.00031	0.00068	0.00044	3e-05	0.00014	0.0001	0.00012	0.0	0.0	0.0	0.0	0.0	0.00024	0.0
Faecalibacterium faecigallinarum	4e-05	5e-05	0.0	6e-05	0.0002	8e-05	4e-05	0.00013	0.00014	5e-05	0.00016	4e-05	0.0001	9e-05	0.00604	0.00155	0.00012	8e-05	0.00123	0.00586	0.0003	9e-05	4e-05	0.0001	0.00068	0.00029	0.0053	0.0422	0.0024	0.00033	0.02561	0.0023	0.00018	0.00011	0.00082	0.00608	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalibacterium avium	4e-05	6e-05	3e-05	6e-05	3e-05	5e-05	4e-05	4e-05	5e-05	4e-05	3e-05	3e-05	2e-05	0.0	0.0005	0.00011	3e-05	6e-05	0.00015	0.00117	0.00029	3e-05	2e-05	0.0	0.00089	0.00035	0.00362	0.00408	0.00224	0.00044	0.00267	0.00585	0.00015	0.0002	0.00046	0.0032	0.0	2e-05	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalibacterium faecipullorum	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	3e-05	2e-05	0.0	0.0	0.0	3e-05	0.00945	0.0	0.0	0.0	0.00103	0.0013	0.00021	0.0007	0.00011	3e-05	0.00137	0.00253	0.00164	3e-05	0.0017	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QAMM01 sp900552945	0.00014	0.00011	4e-05	5e-05	4e-05	0.00011	7e-05	4e-05	4e-05	9e-05	4e-05	5e-05	0.00012	5e-05	0.00017	0.0001	0.00014	0.00018	7e-05	0.00018	0.00011	0.00017	0.0001	8e-05	0.00013	7e-05	0.00011	8e-05	0.00021	5e-05	0.00018	0.0001	4e-05	7e-05	0.00021	0.00013	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	0.0	0.0
Massilimaliae sp017887325	0.00012	5e-05	3e-05	4e-05	9e-05	1e-05	0.00224	2e-05	0.00026	7e-05	3e-05	9e-05	4e-05	5e-05	6e-05	4e-05	4e-05	2e-05	3e-05	3e-05	2e-05	3e-05	2e-05	2e-05	4e-05	1e-05	1e-05	2e-05	2e-05	3e-05	4e-05	3e-05	4e-05	0.00014	2e-05	7e-05	9e-05	0.02031	4e-05	0.00317	0.06888	7e-05	0.01967	3e-05	6e-05	2e-05	0.0318
Egerieicola faecale	0.00014	0.00067	6e-05	8e-05	2e-05	6e-05	0.0	0.0	5e-05	3e-05	5e-05	0.00035	3e-05	0.00066	5e-05	0.0003	0.00017	4e-05	4e-05	0.00033	3e-05	0.00026	4e-05	0.00021	0.00011	7e-05	9e-05	0.00095	4e-05	9e-05	4e-05	0.00043	0.00079	0.00012	0.00022	0.00134	0.0	0.0001	0.0	7e-05	0.0	0.0	0.0	0.00011	9e-05	0.0	0.0
Pararuminococcus gallinarum	0.0001	0.00073	0.0	0.00037	0.0	0.00011	0.0	0.00011	0.0001	4e-05	0.0	0.00049	9e-05	0.00033	0.00032	5e-05	0.00013	0.00014	0.00017	0.00013	0.0001	0.00014	4e-05	0.00022	8e-05	5e-05	6e-05	5e-05	0.00019	0.0001	8e-05	8e-05	7e-05	8e-05	6e-05	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmiger_A avium	0.0001	0.0001	4e-05	0.00013	0.00011	0.00025	0.00017	0.00015	0.00012	0.00017	7e-05	0.0001	0.0002	0.00034	0.00011	0.00022	0.00031	0.00022	0.0003	0.00024	6e-05	0.00028	9e-05	9e-05	0.00072	0.00028	0.00037	0.00028	0.00049	0.00188	0.00044	0.00045	0.00041	0.00029	0.0002	0.00026	1e-05	2e-05	3e-05	0.0	0.0	0.0	0.0	2e-05	0.00036	2e-05	0.0
Faeciplasma pullistercoris	7e-05	0.00013	7e-05	0.0001	6e-05	4e-05	7e-05	8e-05	0.00011	0.00012	3e-05	0.0002	7e-05	9e-05	8e-05	7e-05	0.00012	9e-05	6e-05	6e-05	8e-05	7e-05	6e-05	0.00016	0.00072	0.00182	0.00011	9e-05	0.00311	0.00019	0.00011	0.0017	0.00276	8e-05	5e-05	8e-05	6e-05	0.00027	0.0	0.00024	0.0	0.0	0.0	0.00045	0.00026	0.0	0.0
Faeciplasma gallinarum	1e-05	0.0	0.0	0.0	6e-05	0.00071	0.0	3e-05	0.0	0.0	4e-05	4e-05	0.0005	0.00605	0.0	0.00078	0.00103	0.00107	0.00025	0.0	5e-05	0.00028	3e-05	0.0	8e-05	0.00026	6e-05	0.00013	0.00044	0.0002	0.0001	0.0037	4e-05	0.00044	0.00078	0.0018	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-05	0.0
Fimivivens faecavium	7e-05	5e-05	3e-05	5e-05	0.0	0.00212	0.0	2e-05	0.0004	3e-05	3e-05	5e-05	0.00413	0.00467	0.0013	0.00229	0.00259	0.00025	0.00371	0.0015	0.00084	0.00437	0.00118	0.00048	0.0019	0.0031	0.00297	0.00342	0.00251	0.00284	0.00179	0.0018	0.0035	0.00197	0.00416	0.00164	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus_D sp900752625	4e-05	0.0	0.0	0.0007	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.00027	0.00023	0.00033	0.00029	0.00027	0.00029	0.00042	0.00013	0.00015	0.00032	0.00027	0.00018	0.00021	0.00016	8e-05	0.00021	9e-05	0.00018	0.00032	9e-05	0.0	0.00066	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fournierella merdavium	3e-05	2e-05	0.0	0.0	9e-05	0.00065	0.0	8e-05	6e-05	0.0001	4e-05	2e-05	0.0004	0.00665	8e-05	4e-05	0.0001	0.00172	0.00434	0.00019	5e-05	0.00191	4e-05	3e-05	0.00182	0.0012	0.00303	0.00104	0.002	0.00145	0.00105	0.001	0.00341	0.0066	0.00211	0.00068	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QAMM01 sp900762715	0.00047	0.00088	0.0004	0.00012	0.00015	0.00038	0.00035	0.00043	0.00023	0.00065	0.00029	9e-05	0.00033	0.00087	0.00029	0.00023	0.00052	0.00054	0.00051	0.00042	0.00013	0.00073	0.00036	0.0009	0.00032	0.00016	0.00029	0.00033	0.00027	0.00026	0.00053	0.00032	0.00024	0.00025	0.00037	0.00046	0.00022	2e-05	8e-05	0.00014	0.0	0.0005	6e-05	0.0	0.0	0.0	0.0
Merdivicinus faecavium	0.0002	3e-05	0.0	0.00132	0.00026	0.00111	0.00019	2e-05	0.00167	3e-05	0.00015	0.00053	0.00131	0.00061	5e-05	0.00079	0.00017	7e-05	0.00012	0.00116	0.0001	0.00015	0.00047	0.00036	0.00101	0.00031	0.00023	0.00152	0.00265	0.00138	0.00079	0.00031	0.00027	0.00011	4e-05	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoruminococcus_B merdavium	0.00572	0.00088	0.00043	0.00081	0.00109	2e-05	0.00055	0.0007	8e-05	0.0004	0.00083	0.00151	0.0002	4e-05	0.00051	0.00015	0.00016	4e-05	0.0	0.00017	3e-05	6e-05	0.00121	0.00044	6e-05	0.00031	2e-05	8e-05	0.0	3e-05	2e-05	5e-05	0.0	4e-05	0.0	0.0	0.0	0.00742	0.0	0.0	0.0	4e-05	0.0	0.0	0.0	0.0	0.00083
Anaerotruncus colihominis_A	0.00026	0.00029	0.00016	0.00016	0.00025	0.00181	0.0007	0.00012	0.00103	0.00083	0.00019	0.00045	0.00071	0.00049	0.00016	6e-05	0.00046	0.00045	0.00136	0.00022	0.00041	0.00061	0.00059	0.0001	0.00025	0.0001	0.00044	5e-05	3e-05	7e-05	5e-05	0.0002	0.00022	0.00058	0.00034	0.00057	0.0	0.0	2e-05	5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
